time	species	protein	transcript	ribo_density
0.0	__proteinX_rbs	0.0	0.0	0.0
0.0	__proteinY_rbs	0.0	0.0	0.0
0.0	__proteinZ_rbs	0.0	0.0	0.0
0.0	__ribosome	100.0	0.0	0.0
0.0	__rnase_site	0.0	0.0	0.0
0.0	__rnase_site_ext	0.0	0.0	0.0
0.0	p1	1.0	0.0	0.0
0.0	rnapol	4.0	0.0	0.0
0.999969	__proteinX_rbs	0.0	0.0	0.0
0.999969	__proteinY_rbs	0.0	0.0	0.0
0.999969	__proteinZ_rbs	0.0	0.0	0.0
0.999969	__ribosome	98.0	0.0	0.0
0.999969	__rnase_site	0.0	0.0	0.0
0.999969	__rnase_site_ext	1.0	0.0	0.0
0.999969	p1	0.0	0.0	0.0
0.999969	proteinX	0.0	2.0	1.0
0.999969	rnapol	0.0	0.0	0.0
2.005131	__proteinX_rbs	2.0	0.0	0.0
2.005131	__proteinY_rbs	0.0	0.0	0.0
2.005131	__proteinZ_rbs	0.0	0.0	0.0
2.005131	__ribosome	96.0	0.0	0.0
2.005131	__rnase_site	0.0	0.0	0.0
2.005131	__rnase_site_ext	2.0	0.0	0.0
2.005131	p1	1.0	0.0	0.0
2.005131	proteinX	0.0	4.0	1.0
2.005131	rnapol	0.0	0.0	0.0
3.0124310000000003	__proteinX_rbs	1.0	0.0	0.0
3.0124310000000003	__proteinY_rbs	0.0	0.0	0.0
3.0124310000000003	__proteinZ_rbs	0.0	0.0	0.0
3.0124310000000003	__ribosome	92.0	0.0	0.0
3.0124310000000003	__rnase_site	0.0	0.0	0.0
3.0124310000000003	__rnase_site_ext	1.0	0.0	0.0
3.0124310000000003	p1	1.0	0.0	0.0
3.0124310000000003	proteinX	0.0	3.0	2.666667
3.0124310000000003	rnapol	0.0	0.0	0.0
4.00443	__proteinX_rbs	1.0	0.0	0.0
4.00443	__proteinY_rbs	1.0	0.0	0.0
4.00443	__proteinZ_rbs	0.0	0.0	0.0
4.00443	__ribosome	91.0	0.0	0.0
