time	species	protein	transcript	ribo_density
0.0	__proteinX_rbs	0.0	0.0	0.0
0.0	__proteinY_rbs	0.0	0.0	0.0
0.0	__proteinZ_rbs	0.0	0.0	0.0
0.0	__ribosome	100.0	0.0	0.0
0.0	__rnase_site	0.0	0.0	0.0
0.0	__rnase_site_ext	0.0	0.0	0.0
0.0	p1	1.0	0.0	0.0
0.0	rnapol	4.0	0.0	0.0
0.9995639999999999	__proteinX_rbs	0.0	0.0	0.0
0.9995639999999999	__proteinY_rbs	0.0	0.0	0.0
0.9995639999999999	__proteinZ_rbs	0.0	0.0	0.0
0.9995639999999999	__ribosome	98.0	0.0	0.0
0.9995639999999999	__rnase_site	0.0	0.0	0.0
0.9995639999999999	__rnase_site_ext	1.0	0.0	0.0
0.9995639999999999	p1	0.0	0.0	0.0
0.9995639999999999	proteinX	0.0	2.0	1.0
0.9995639999999999	rnapol	0.0	0.0	0.0
2.001904	__proteinX_rbs	2.0	0.0	0.0
2.001904	__proteinY_rbs	0.0	0.0	0.0
2.001904	__proteinZ_rbs	0.0	0.0	0.0
2.001904	__ribosome	96.0	0.0	0.0
2.001904	__rnase_site	0.0	0.0	0.0
2.001904	__rnase_site_ext	2.0	0.0	0.0
2.001904	p1	1.0	0.0	0.0
2.001904	proteinX	0.0	4.0	1.0
2.001904	rnapol	0.0	0.0	0.0
3.001074	__proteinX_rbs	1.0	0.0	0.0
3.001074	__proteinY_rbs	0.0	0.0	0.0
3.001074	__proteinZ_rbs	0.0	0.0	0.0
3.001074	__ribosome	92.0	0.0	0.0
3.001074	__rnase_site	0.0	0.0	0.0
3.001074	__rnase_site_ext	3.0	0.0	0.0
3.001074	p1	1.0	0.0	0.0
3.001074	proteinX	0.0	4.0	2.0
3.001074	rnapol	0.0	0.0	0.0
3.999771	__proteinX_rbs	2.0	0.0	0.0
3.999771	__proteinY_rbs	1.0	0.0	0.0
3.999771	__proteinZ_rbs	0.0	0.0	0.0
3.999771	__ribosome	88.0	0.0	0.0
